feedback_id,store_id,comment,rating,feedback_date
2080,4,Line was too long,4,2024-01-03
2081,2,Loved the croissant,5,2024-02-16
2082,2,Best coffee ever,4,2024-04-10
2083,2,Best coffee ever,5,2024-03-31
2084,2,Friendly barista,4,2024-03-28
2085,3,Bad experience,5,2024-03-20
2086,2,Best coffee ever,3,2024-02-16
2087,5,Wifi was slow,5,2024-04-05
2088,2,Very clean,3,2024-02-25
2089,1,Great service!,3,2024-02-22
2090,3,Loved the croissant,4,2024-03-20
2091,1,Needs more vegan options,4,2024-03-13
2092,1,Great service!,2,2024-03-20
2093,1,Very clean,3,2024-02-19
2094,4,Line was too long,3,2024-01-16
2095,2,Loved the croissant,5,2024-01-04
2096,2,Very clean,5,2024-04-22
2097,1,Needs more vegan options,4,2024-01-11
2098,2,Very clean,5,2024-01-24
2099,4,Wifi was slow,4,2024-04-20
2100,2,Excellent staff,4,2024-01-31
2101,2,Bad experience,5,2024-02-19
2102,1,Very clean,3,2024-03-28
2103,3,Very clean,1,2024-04-29
2104,3,Needs more vegan options,4,2024-03-28
2105,2,Not impressed,3,2024-04-27
2106,1,Needs more vegan options,3,2024-03-28
2107,3,Line was too long,5,2024-04-09
2108,3,Best coffee ever,5,2024-02-01
2109,5,Not impressed,4,2024-03-19
2110,3,Great service!,2,2024-03-26
2111,4,Not impressed,3,2024-02-28
2112,5,Not impressed,4,2024-04-07
2113,1,Coffee was cold,5,2024-04-12
2114,5,Not impressed,5,2024-01-12
2115,3,Coffee was cold,4,2024-01-17
2116,5,Great service!,2,2024-04-14
2117,1,Line was too long,3,2024-04-15
2118,2,Very clean,3,2024-01-02
2119,4,Very clean,4,2024-02-08
2120,2,Excellent staff,1,2024-04-27
2121,1,Not impressed,4,2024-02-19
2122,2,Very clean,5,2024-03-10
2123,4,Will come again,5,2024-02-20
2124,1,Friendly barista,5,2024-01-31
2125,2,Very clean,4,2024-04-22
2126,4,Loved the croissant,4,2024-01-25
2127,5,Wifi was slow,3,2024-04-28
2128,2,Tasty food,5,2024-02-26
2129,5,Too noisy,4,2024-01-28
2130,3,Coffee was cold,3,2024-02-14
2131,5,Excellent staff,5,2024-01-26
2132,5,Bad experience,5,2024-03-08
2133,3,Very clean,4,2024-01-29
2134,1,Bad experience,5,2024-03-19
2135,3,Great service!,4,2024-02-24
2136,5,Wifi was slow,4,2024-04-07
2137,1,Excellent staff,3,2024-04-06
2138,2,Friendly barista,4,2024-03-20
2139,4,Tasty food,4,2024-02-09
2140,1,Bad experience,5,2024-04-12
2141,5,Will come again,4,2024-01-05
2142,2,Needs more vegan options,5,2024-02-27
2143,1,Very clean,5,2024-04-25
2144,4,Line was too long,4,2024-04-07
2145,5,Best coffee ever,5,2024-03-01
2146,3,Wifi was slow,4,2024-01-22
2147,4,Will come again,3,2024-02-06
2148,4,Bad experience,4,2024-03-14
2149,4,Line was too long,2,2024-01-31
2150,4,Will come again,5,2024-01-14
2151,2,Bad experience,3,2024-02-03
2152,1,Loved the croissant,4,2024-02-22
2153,4,Wifi was slow,4,2024-03-23
2154,4,Bad experience,4,2024-04-10
2155,5,Best coffee ever,3,2024-01-21
2156,3,Best coffee ever,5,2024-02-06
2157,5,Tasty food,5,2024-01-24
2158,1,Loved the croissant,2,2024-04-05
2159,2,Great service!,4,2024-03-04
2160,3,Needs more vegan options,3,2024-04-03
2161,5,Very clean,4,2024-04-10
2162,5,Friendly barista,3,2024-04-11
2163,2,Bad experience,3,2024-01-17
2164,2,Tasty food,4,2024-02-15
2165,3,Needs more vegan options,2,2024-04-09
2166,4,Needs more vegan options,5,2024-01-31
2167,2,Not impressed,4,2024-02-19
2168,5,Excellent staff,5,2024-02-19
2169,5,Too noisy,1,2024-02-12
2170,4,Tasty food,5,2024-01-17
2171,4,Loved the croissant,5,2024-03-18
2172,2,Loved the croissant,5,2024-03-10
2173,4,Line was too long,2,2024-04-03
2174,5,Great service!,4,2024-01-19
2175,2,Too noisy,5,2024-02-19
2176,3,Line was too long,4,2024-03-02
2177,1,Needs more vegan options,5,2024-01-27
2178,2,Line was too long,5,2024-02-09
2179,3,Very clean,5,2024-02-06
2180,5,Line was too long,4,2024-04-04
2181,2,Tasty food,4,2024-01-16
2182,2,Loved the croissant,4,2024-03-17
2183,2,Excellent staff,5,2024-03-19
2184,4,Bad experience,3,2024-01-26
2185,4,Too noisy,5,2024-02-28
2186,5,Wifi was slow,5,2024-04-02
2187,3,Best coffee ever,4,2024-03-05
2188,2,Needs more vegan options,4,2024-02-02
2189,1,Very clean,1,2024-02-03
2190,1,Too noisy,5,2024-02-29
2191,1,Too noisy,4,2024-02-20
2192,4,Will come again,4,2024-04-07
2193,5,Tasty food,5,2024-03-04
2194,2,Friendly barista,3,2024-04-21
2195,5,Loved the croissant,5,2024-04-07
2196,4,Needs more vegan options,4,2024-01-21
2197,2,Wifi was slow,2,2024-01-07
2198,2,Best coffee ever,4,2024-03-05
2199,5,Coffee was cold,4,2024-03-05
2200,1,Friendly barista,4,2024-03-04
2201,1,Line was too long,5,2024-01-18
2202,3,Best coffee ever,4,2024-04-05
2203,3,Not impressed,4,2024-04-04
2204,5,Too noisy,3,2024-03-01
2205,2,Not impressed,4,2024-03-22
2206,4,Tasty food,5,2024-01-16
2207,4,Tasty food,3,2024-03-05
2208,3,Wifi was slow,2,2024-03-01
2209,3,Tasty food,4,2024-04-17
2210,4,Wifi was slow,5,2024-03-15
2211,1,Coffee was cold,5,2024-03-04
2212,5,Loved the croissant,2,2024-01-30
2213,3,Best coffee ever,5,2024-04-14
2214,3,Very clean,2,2024-04-01
2215,4,Coffee was cold,5,2024-03-30
2216,1,Friendly barista,4,2024-03-27
2217,4,Coffee was cold,5,2024-01-10
2218,3,Very clean,2,2024-03-15
2219,4,Not impressed,2,2024-04-28
2220,5,Coffee was cold,5,2024-04-18
2221,3,Coffee was cold,5,2024-04-17
2222,3,Very clean,2,2024-03-10
2223,3,Loved the croissant,5,2024-01-29
2224,3,Loved the croissant,5,2024-01-22
2225,3,Will come again,4,2024-01-14
2226,2,Very clean,3,2024-01-06
2227,2,Too noisy,4,2024-02-13
2228,4,Line was too long,4,2024-03-03
2229,2,Very clean,3,2024-02-19
2230,3,Best coffee ever,5,2024-04-28
2231,3,Excellent staff,5,2024-03-01
2232,3,Friendly barista,1,2024-01-20
2233,2,Very clean,1,2024-03-15
2234,2,Wifi was slow,4,2024-03-06
2235,1,Loved the croissant,5,2024-04-17
2236,3,Needs more vegan options,5,2024-03-29
2237,1,Best coffee ever,5,2024-01-15
2238,1,Bad experience,3,2024-04-28
2239,1,Wifi was slow,5,2024-02-07
2240,3,Line was too long,4,2024-01-05
2241,2,Too noisy,4,2024-01-15
2242,3,Loved the croissant,3,2024-03-30
2243,2,Best coffee ever,4,2024-01-11
2244,3,Needs more vegan options,5,2024-04-20
2245,5,Line was too long,4,2024-02-20
2246,5,Wifi was slow,2,2024-02-02
2247,3,Too noisy,5,2024-04-10
2248,3,Will come again,1,2024-02-05
2249,3,Needs more vegan options,2,2024-02-10
2250,5,Bad experience,4,2024-04-11
2251,3,Tasty food,4,2024-04-28
2252,4,Not impressed,4,2024-03-15
2253,4,Great service!,2,2024-02-04
2254,4,Great service!,5,2024-04-28
2255,3,Coffee was cold,4,2024-02-26
2256,1,Very clean,4,2024-03-04
2257,1,Bad experience,1,2024-03-13
2258,2,Best coffee ever,2,2024-03-15
2259,4,Coffee was cold,4,2024-04-14
2260,5,Bad experience,4,2024-02-02
2261,4,Too noisy,3,2024-04-18
2262,4,Great service!,4,2024-02-02
2263,2,Very clean,3,2024-03-31
2264,4,Bad experience,4,2024-01-18
2265,1,Not impressed,5,2024-01-11
2266,5,Will come again,3,2024-03-02
2267,1,Will come again,4,2024-02-16
2268,4,Line was too long,4,2024-04-03
2269,3,Too noisy,3,2024-03-01
2270,5,Friendly barista,4,2024-03-20
2271,5,Coffee was cold,2,2024-02-25
2272,2,Friendly barista,4,2024-01-24
2273,2,Very clean,5,2024-03-05
2274,5,Tasty food,4,2024-03-15
2275,5,Will come again,5,2024-01-06
2276,1,Friendly barista,3,2024-03-16
2277,4,Best coffee ever,2,2024-01-26
2278,5,Loved the croissant,1,2024-03-23
2279,3,Too noisy,4,2024-03-05
2280,4,Will come again,5,2024-04-26
2281,5,Great service!,3,2024-04-07
2282,2,Great service!,4,2024-02-23
2283,2,Wifi was slow,4,2024-03-02
2284,2,Best coffee ever,5,2024-03-24
2285,3,Wifi was slow,5,2024-01-12
2286,1,Tasty food,1,2024-01-24
2287,4,Friendly barista,1,2024-04-05
2288,1,Will come again,5,2024-04-06
2289,1,Bad experience,2,2024-02-08
2290,1,Too noisy,4,2024-03-14
2291,2,Excellent staff,2,2024-01-22
2292,4,Not impressed,4,2024-02-17
2293,2,Friendly barista,3,2024-04-20
2294,1,Very clean,1,2024-04-14
2295,5,Not impressed,3,2024-03-18
2296,3,Not impressed,4,2024-01-04
2297,3,Not impressed,4,2024-01-29
2298,1,Needs more vegan options,5,2024-01-06
2299,2,Too noisy,2,2024-02-16
2300,4,Excellent staff,1,2024-02-24
2301,2,Best coffee ever,4,2024-04-13
2302,4,Very clean,5,2024-04-15
2303,5,Best coffee ever,3,2024-04-12
2304,4,Not impressed,2,2024-02-24
2305,4,Loved the croissant,3,2024-04-27
2306,5,Excellent staff,4,2024-04-27
2307,3,Not impressed,5,2024-02-18
2308,4,Coffee was cold,5,2024-01-25
2309,5,Not impressed,5,2024-02-14
2310,4,Will come again,1,2024-01-08
2311,2,Friendly barista,3,2024-01-11
2312,5,Not impressed,4,2024-01-01
2313,1,Too noisy,5,2024-03-10
2314,4,Best coffee ever,4,2024-04-11
2315,4,Excellent staff,5,2024-01-28
2316,2,Bad experience,3,2024-04-05
2317,2,Very clean,5,2024-01-09
2318,1,Very clean,4,2024-04-07
2319,5,Will come again,5,2024-02-18
2320,1,Coffee was cold,5,2024-03-06
2321,1,Very clean,4,2024-01-22
2322,3,Will come again,5,2024-02-08
2323,1,Very clean,5,2024-01-23
2324,4,Line was too long,4,2024-03-01
2325,1,Friendly barista,3,2024-04-24
2326,2,Tasty food,3,2024-04-25
2327,2,Best coffee ever,5,2024-03-07
2328,4,Excellent staff,3,2024-02-12
2329,3,Excellent staff,4,2024-02-14
2330,1,Bad experience,4,2024-03-20
2331,5,Very clean,5,2024-02-10
2332,2,Tasty food,4,2024-04-03
2333,4,Best coffee ever,3,2024-01-19
2334,5,Needs more vegan options,2,2024-02-13
2335,1,Very clean,3,2024-01-26
2336,1,Coffee was cold,3,2024-01-16
2337,1,Very clean,4,2024-01-22
2338,5,Loved the croissant,4,2024-01-06
2339,1,Tasty food,5,2024-02-06
2340,3,Needs more vegan options,1,2024-03-09
2341,5,Best coffee ever,4,2024-04-16
2342,2,Line was too long,2,2024-03-18
2343,3,Not impressed,4,2024-01-24
2344,4,Bad experience,4,2024-03-18
2345,1,Friendly barista,5,2024-03-13
2346,4,Needs more vegan options,4,2024-02-09
2347,2,Wifi was slow,1,2024-04-29
2348,4,Bad experience,5,2024-03-15
2349,2,Line was too long,2,2024-01-10
2350,4,Loved the croissant,5,2024-01-31
2351,2,Excellent staff,3,2024-02-20
2352,5,Too noisy,5,2024-02-23
2353,5,Too noisy,3,2024-03-29
2354,4,Excellent staff,5,2024-02-22
2355,3,Excellent staff,4,2024-01-20
2356,3,Too noisy,4,2024-01-31
2357,5,Will come again,4,2024-01-16
2358,1,Best coffee ever,4,2024-04-10
2359,1,Not impressed,3,2024-03-10
2360,3,Friendly barista,3,2024-02-12
2361,4,Loved the croissant,3,2024-01-11
2362,3,Too noisy,4,2024-02-17
2363,5,Great service!,2,2024-04-28
2364,4,Great service!,4,2024-02-09
2365,5,Excellent staff,4,2024-01-19
2366,3,Great service!,4,2024-03-05
2367,3,Line was too long,4,2024-02-27
2368,5,Tasty food,4,2024-01-27
2369,4,Loved the croissant,2,2024-03-25
2370,4,Very clean,5,2024-02-10
2371,2,Line was too long,5,2024-01-14
2372,5,Excellent staff,4,2024-03-24
2373,3,Coffee was cold,1,2024-02-04
2374,5,Line was too long,2,2024-04-10
2375,5,Not impressed,4,2024-04-04
2376,1,Bad experience,2,2024-01-02
2377,2,Will come again,4,2024-03-22
2378,4,Great service!,3,2024-04-27
2379,1,Best coffee ever,5,2024-03-25
2380,2,Wifi was slow,4,2024-03-29
2381,1,Loved the croissant,4,2024-01-13
2382,2,Best coffee ever,1,2024-02-05
2383,2,Best coffee ever,4,2024-03-21
2384,5,Excellent staff,5,2024-04-19
2385,2,Excellent staff,3,2024-03-16
2386,3,Excellent staff,4,2024-02-11
2387,3,Loved the croissant,4,2024-03-26
2388,3,Tasty food,4,2024-01-24
2389,3,Wifi was slow,4,2024-01-15
2390,1,Bad experience,5,2024-01-07
2391,4,Too noisy,5,2024-01-03
2392,4,Wifi was slow,4,2024-01-20
2393,2,Will come again,5,2024-02-12
2394,4,Loved the croissant,5,2024-01-26
2395,1,Friendly barista,5,2024-02-14
2396,3,Best coffee ever,4,2024-01-28
2397,3,Bad experience,4,2024-04-26
2398,3,Loved the croissant,5,2024-04-08
2399,4,Too noisy,4,2024-02-14
2400,4,Bad experience,5,2024-02-29
2401,5,Will come again,4,2024-02-09
2402,5,Not impressed,5,2024-01-09
2403,4,Loved the croissant,5,2024-03-11
2404,3,Line was too long,3,2024-02-09
2405,4,Excellent staff,4,2024-01-14
2406,1,Excellent staff,3,2024-03-22
2407,5,Line was too long,4,2024-01-10
2408,3,Needs more vegan options,4,2024-04-08
2409,5,Loved the croissant,4,2024-02-17
2410,2,Coffee was cold,3,2024-01-15
2411,2,Loved the croissant,4,2024-02-14
2412,2,Excellent staff,5,2024-03-08
2413,4,Not impressed,3,2024-04-21
2414,5,Not impressed,2,2024-02-27
2415,1,Loved the croissant,3,2024-04-23
2416,5,Very clean,5,2024-01-19
2417,3,Line was too long,2,2024-04-29
2418,4,Friendly barista,4,2024-02-17
2419,5,Excellent staff,5,2024-01-28
2420,4,Coffee was cold,5,2024-02-13
2421,4,Very clean,5,2024-03-27
2422,1,Very clean,5,2024-01-22
2423,3,Too noisy,2,2024-03-26
2424,1,Friendly barista,3,2024-04-07
2425,1,Friendly barista,3,2024-02-09
2426,4,Great service!,4,2024-03-15
2427,4,Best coffee ever,4,2024-02-13
2428,1,Great service!,3,2024-04-11
2429,2,Needs more vegan options,2,2024-04-21
2430,2,Too noisy,4,2024-01-31
2431,1,Will come again,2,2024-03-31
2432,4,Best coffee ever,5,2024-01-05
2433,4,Loved the croissant,4,2024-04-15
2434,3,Wifi was slow,5,2024-01-29
2435,4,Great service!,5,2024-03-09
2436,5,Too noisy,4,2024-03-22
2437,5,Bad experience,4,2024-04-02
2438,4,Will come again,5,2024-03-06
2439,1,Tasty food,4,2024-01-14
2440,5,Excellent staff,1,2024-03-27
2441,4,Needs more vegan options,5,2024-02-28
2442,4,Wifi was slow,3,2024-02-22
2443,5,Great service!,2,2024-01-29
2444,4,Too noisy,5,2024-04-12
2445,1,Wifi was slow,4,2024-03-12
2446,2,Will come again,3,2024-01-04
2447,5,Best coffee ever,5,2024-04-10
2448,5,Tasty food,5,2024-02-01
2449,4,Very clean,4,2024-02-18
2450,1,Will come again,5,2024-02-07
2451,5,Will come again,2,2024-04-02
2452,4,Needs more vegan options,5,2024-01-29
2453,4,Line was too long,4,2024-01-01
2454,4,Wifi was slow,4,2024-01-03
2455,3,Friendly barista,4,2024-02-11
2456,3,Not impressed,4,2024-04-18
2457,1,Needs more vegan options,4,2024-03-23
2458,2,Needs more vegan options,5,2024-03-18
2459,3,Very clean,1,2024-02-01
2460,1,Too noisy,4,2024-01-23
2461,4,Loved the croissant,3,2024-04-16
2462,4,Best coffee ever,3,2024-01-26
2463,2,Loved the croissant,5,2024-03-22
2464,5,Loved the croissant,4,2024-04-16
2465,3,Very clean,4,2024-03-19
2466,3,Needs more vegan options,5,2024-03-29
2467,4,Excellent staff,4,2024-04-09
2468,1,Will come again,3,2024-04-16
2469,2,Tasty food,2,2024-02-07
2470,2,Tasty food,4,2024-01-22
2471,5,Tasty food,5,2024-03-22
2472,5,Too noisy,2,2024-01-12
2473,1,Needs more vegan options,4,2024-03-03
2474,1,Very clean,4,2024-03-31
2475,2,Wifi was slow,2,2024-04-21
2476,4,Best coffee ever,2,2024-03-24
2477,1,Tasty food,3,2024-01-16
2478,1,Great service!,2,2024-04-23
2479,5,Not impressed,4,2024-02-27
2480,5,Tasty food,4,2024-04-19
2481,5,Not impressed,4,2024-04-22
2482,4,Very clean,4,2024-01-15
2483,2,Great service!,2,2024-03-14
2484,4,Loved the croissant,4,2024-04-12
2485,5,Wifi was slow,4,2024-01-05
2486,3,Very clean,2,2024-04-16
2487,3,Will come again,3,2024-04-26
2488,2,Too noisy,3,2024-04-08
2489,5,Best coffee ever,4,2024-03-21
2490,5,Excellent staff,4,2024-02-20
2491,4,Line was too long,3,2024-02-10
2492,2,Very clean,2,2024-04-03
2493,4,Line was too long,3,2024-01-04
2494,5,Will come again,5,2024-02-16
2495,1,Great service!,2,2024-04-26
2496,3,Will come again,4,2024-01-22
2497,5,Best coffee ever,3,2024-01-31
2498,1,Wifi was slow,4,2024-01-29
2499,3,Coffee was cold,3,2024-02-10
2500,1,Not impressed,4,2024-03-01
2501,2,Best coffee ever,5,2024-02-22
2502,1,Coffee was cold,4,2024-01-16
2503,1,Best coffee ever,5,2024-02-24
2504,2,Coffee was cold,4,2024-03-29
2505,1,Friendly barista,5,2024-01-17
2506,3,Bad experience,4,2024-01-18
2507,1,Friendly barista,3,2024-04-10
2508,1,Excellent staff,4,2024-02-06
2509,2,Will come again,5,2024-02-29
2510,3,Bad experience,5,2024-01-29
2511,2,Not impressed,4,2024-04-14
2512,1,Wifi was slow,5,2024-03-31
2513,2,Line was too long,4,2024-04-04
2514,2,Best coffee ever,5,2024-03-27
2515,1,Not impressed,4,2024-04-15
2516,1,Needs more vegan options,3,2024-03-29
2517,5,Line was too long,2,2024-04-28
2518,1,Excellent staff,4,2024-01-22
2519,1,Great service!,5,2024-02-23
2520,5,Too noisy,5,2024-03-17
2521,3,Not impressed,1,2024-03-21
2522,5,Coffee was cold,2,2024-02-14
2523,2,Line was too long,2,2024-04-12
2524,5,Coffee was cold,5,2024-02-21
2525,5,Great service!,4,2024-02-27
2526,3,Excellent staff,4,2024-01-03
2527,4,Coffee was cold,3,2024-01-01
2528,3,Will come again,2,2024-02-24
2529,5,Coffee was cold,5,2024-04-15
2530,2,Bad experience,5,2024-04-20
2531,2,Will come again,3,2024-02-14
2532,4,Will come again,5,2024-02-26
2533,1,Needs more vegan options,3,2024-01-17
2534,5,Very clean,5,2024-01-29
2535,1,Coffee was cold,2,2024-01-18
2536,2,Coffee was cold,3,2024-04-15
2537,1,Will come again,5,2024-04-25
2538,3,Line was too long,3,2024-01-09
2539,3,Needs more vegan options,1,2024-03-30
2540,4,Needs more vegan options,3,2024-03-28
2541,1,Too noisy,5,2024-04-06
2542,4,Very clean,4,2024-03-16
2543,3,Too noisy,3,2024-04-16
2544,3,Needs more vegan options,4,2024-04-16
2545,4,Coffee was cold,4,2024-01-15
2546,3,Best coffee ever,4,2024-04-25
2547,1,Too noisy,4,2024-03-18
2548,5,Bad experience,2,2024-01-09
2549,5,Very clean,3,2024-01-31
2550,3,Best coffee ever,1,2024-04-07
2551,5,Not impressed,5,2024-01-02
2552,5,Too noisy,5,2024-02-23
2553,5,Will come again,3,2024-02-17
2554,3,Excellent staff,4,2024-04-11
2555,5,Not impressed,5,2024-04-18
2556,4,Bad experience,4,2024-04-11
2557,4,Bad experience,5,2024-01-01
2558,5,Loved the croissant,4,2024-03-03
2559,2,Bad experience,5,2024-04-18
2560,2,Best coffee ever,5,2024-02-03
2561,4,Needs more vegan options,4,2024-03-27
2562,4,Tasty food,4,2024-03-05
2563,5,Loved the croissant,3,2024-04-06
2564,3,Excellent staff,4,2024-01-11
2565,4,Needs more vegan options,4,2024-04-21
2566,5,Best coffee ever,2,2024-01-09
2567,4,Too noisy,4,2024-01-07
2568,4,Excellent staff,4,2024-02-15
2569,5,Wifi was slow,5,2024-02-06
2570,5,Needs more vegan options,3,2024-04-24
2571,1,Great service!,4,2024-03-28
2572,3,Needs more vegan options,4,2024-02-18
2573,1,Wifi was slow,5,2024-01-08
2574,1,Too noisy,3,2024-03-01
2575,1,Will come again,3,2024-02-05
2576,1,Not impressed,4,2024-01-02
2577,1,Friendly barista,2,2024-04-28
2578,4,Excellent staff,4,2024-04-25
2579,1,Coffee was cold,5,2024-02-14
2580,5,Coffee was cold,1,2024-04-25
2581,3,Wifi was slow,3,2024-01-06
2582,2,Loved the croissant,4,2024-04-23
2583,2,Too noisy,5,2024-02-06
2584,4,Will come again,4,2024-02-26
2585,1,Excellent staff,5,2024-03-16
2586,5,Excellent staff,4,2024-01-19
2587,2,Line was too long,4,2024-02-21
2588,1,Line was too long,3,2024-04-02
2589,2,Bad experience,3,2024-03-23
2590,2,Tasty food,4,2024-01-31
2591,1,Loved the croissant,3,2024-02-16
2592,3,Line was too long,4,2024-02-08
2593,3,Great service!,4,2024-04-02
2594,4,Too noisy,3,2024-02-20
2595,5,Needs more vegan options,5,2024-02-24
2596,1,Bad experience,4,2024-01-21
2597,2,Friendly barista,4,2024-04-08
2598,3,Line was too long,3,2024-02-02
2599,5,Excellent staff,3,2024-01-21
2600,5,Coffee was cold,3,2024-01-10
2601,1,Friendly barista,3,2024-01-04
2602,1,Friendly barista,4,2024-02-17
2603,1,Line was too long,5,2024-02-26
2604,3,Will come again,4,2024-01-12
2605,4,Bad experience,4,2024-01-10
2606,4,Line was too long,3,2024-03-07
2607,4,Best coffee ever,5,2024-01-08
2608,5,Very clean,5,2024-03-09
2609,5,Very clean,4,2024-04-27
2610,3,Friendly barista,3,2024-04-21
2611,1,Best coffee ever,2,2024-04-09
2612,1,Bad experience,5,2024-04-21
2613,2,Excellent staff,4,2024-01-22
2614,2,Needs more vegan options,2,2024-02-04
2615,2,Wifi was slow,4,2024-03-27
2616,5,Best coffee ever,4,2024-01-04
2617,4,Too noisy,4,2024-01-16
2618,3,Not impressed,4,2024-02-06
2619,4,Will come again,4,2024-01-22
2620,1,Tasty food,5,2024-03-25
2621,2,Too noisy,5,2024-03-02
2622,4,Coffee was cold,5,2024-02-19
2623,1,Very clean,3,2024-02-29
2624,2,Line was too long,2,2024-01-27
2625,4,Too noisy,4,2024-02-21
2626,4,Loved the croissant,4,2024-02-09
2627,4,Bad experience,3,2024-03-12
2628,2,Tasty food,5,2024-03-11
2629,5,Very clean,5,2024-04-15
2630,2,Best coffee ever,4,2024-04-07
2631,3,Will come again,4,2024-01-30
2632,2,Coffee was cold,4,2024-02-21
2633,4,Friendly barista,3,2024-03-29
2634,1,Line was too long,3,2024-02-07
2635,1,Too noisy,3,2024-01-15
2636,4,Very clean,5,2024-04-19
2637,5,Not impressed,4,2024-01-28
2638,5,Best coffee ever,5,2024-02-28
2639,2,Great service!,5,2024-02-09
2640,2,Coffee was cold,4,2024-03-13
2641,1,Too noisy,5,2024-01-05
2642,4,Excellent staff,3,2024-04-10
2643,4,Very clean,2,2024-04-14
2644,2,Needs more vegan options,5,2024-03-26
2645,3,Tasty food,5,2024-02-08
2646,2,Tasty food,4,2024-04-13
2647,2,Friendly barista,1,2024-02-25
2648,5,Coffee was cold,5,2024-03-19
2649,2,Coffee was cold,4,2024-02-04
2650,2,Wifi was slow,4,2024-04-26
2651,3,Very clean,3,2024-03-31
2652,1,Excellent staff,4,2024-01-17
2653,1,Coffee was cold,4,2024-01-19
2654,2,Needs more vegan options,1,2024-01-18
2655,4,Needs more vegan options,1,2024-03-14
2656,2,Loved the croissant,4,2024-01-02
2657,5,Needs more vegan options,3,2024-03-06
2658,3,Very clean,5,2024-02-18
2659,2,Line was too long,2,2024-04-20
2660,1,Bad experience,4,2024-03-31
2661,2,Line was too long,3,2024-03-20
2662,3,Will come again,5,2024-02-01
2663,3,Line was too long,2,2024-02-07
2664,4,Friendly barista,5,2024-04-25
2665,4,Tasty food,5,2024-01-26
2666,4,Best coffee ever,5,2024-04-05
2667,2,Loved the croissant,3,2024-04-07
2668,1,Friendly barista,3,2024-04-20
2669,5,Bad experience,2,2024-02-22
2670,1,Not impressed,4,2024-02-19
2671,3,Tasty food,4,2024-03-12
2672,1,Line was too long,1,2024-04-09
2673,2,Not impressed,4,2024-04-03
2674,4,Excellent staff,1,2024-03-09
2675,1,Excellent staff,4,2024-02-01
2676,3,Too noisy,5,2024-03-12
2677,3,Coffee was cold,4,2024-01-22
2678,5,Excellent staff,4,2024-04-22
2679,1,Very clean,4,2024-04-11
2680,2,Too noisy,5,2024-02-16
2681,3,Great service!,5,2024-01-01
2682,5,Coffee was cold,4,2024-03-15
2683,3,Bad experience,5,2024-02-07
2684,5,Coffee was cold,2,2024-02-24
2685,3,Line was too long,2,2024-01-06
2686,2,Coffee was cold,5,2024-03-24
2687,2,Tasty food,4,2024-01-20
2688,3,Very clean,3,2024-03-02
2689,4,Not impressed,4,2024-01-18
2690,2,Needs more vegan options,4,2024-03-22
2691,2,Loved the croissant,3,2024-03-11
2692,5,Coffee was cold,3,2024-02-01
2693,5,Friendly barista,1,2024-03-30
2694,1,Tasty food,5,2024-01-24
2695,1,Coffee was cold,5,2024-04-21
2696,2,Best coffee ever,1,2024-04-27
2697,2,Line was too long,3,2024-02-23
2698,3,Loved the croissant,5,2024-04-28
2699,4,Wifi was slow,1,2024-02-20
2700,3,Line was too long,4,2024-01-12
2701,2,Loved the croissant,3,2024-03-30
2702,5,Line was too long,5,2024-04-03
2703,1,Will come again,4,2024-03-22
2704,4,Bad experience,5,2024-03-08
2705,5,Coffee was cold,3,2024-02-03
2706,2,Great service!,3,2024-03-27
2707,4,Wifi was slow,4,2024-04-02
2708,4,Loved the croissant,5,2024-03-01
2709,1,Not impressed,1,2024-03-03
2710,4,Wifi was slow,3,2024-03-13
2711,2,Very clean,5,2024-02-08
2712,1,Loved the croissant,4,2024-03-16
2713,2,Loved the croissant,4,2024-02-06
2714,4,Tasty food,4,2024-01-12
2715,2,Not impressed,3,2024-01-16
2716,5,Not impressed,5,2024-01-19
2717,4,Too noisy,3,2024-03-16
2718,3,Great service!,4,2024-01-01
2719,3,Very clean,4,2024-03-05
2720,5,Best coffee ever,3,2024-01-19
2721,3,Friendly barista,3,2024-02-21
2722,3,Friendly barista,4,2024-02-13
2723,1,Will come again,5,2024-04-10
2724,2,Bad experience,5,2024-04-14
2725,4,Wifi was slow,4,2024-02-13
2726,3,Great service!,4,2024-01-02
2727,4,Tasty food,4,2024-03-17
2728,5,Very clean,5,2024-01-04
2729,3,Tasty food,4,2024-01-19
2730,1,Loved the croissant,2,2024-04-13
2731,4,Tasty food,4,2024-02-14
2732,5,Needs more vegan options,5,2024-02-02
2733,1,Tasty food,5,2024-01-17
2734,2,Will come again,4,2024-02-26
2735,5,Very clean,2,2024-01-17
2736,1,Will come again,4,2024-01-04
2737,4,Great service!,4,2024-01-08
2738,1,Bad experience,4,2024-04-03
2739,5,Not impressed,3,2024-04-25
2740,2,Bad experience,4,2024-02-06
2741,2,Needs more vegan options,4,2024-04-21
2742,5,Coffee was cold,2,2024-04-05
2743,4,Friendly barista,4,2024-01-02
2744,2,Needs more vegan options,5,2024-03-29
2745,3,Will come again,4,2024-01-26
2746,3,Great service!,4,2024-02-10
2747,2,Coffee was cold,4,2024-01-13
2748,4,Will come again,3,2024-03-23
2749,4,Coffee was cold,2,2024-01-24
2750,4,Needs more vegan options,4,2024-03-13
2751,4,Too noisy,4,2024-04-08
2752,4,Line was too long,4,2024-03-02
2753,1,Needs more vegan options,4,2024-04-05
2754,2,Loved the croissant,3,2024-03-05
2755,5,Needs more vegan options,4,2024-01-31
